inv_name,def_date,def_time,solirr,tmpmod,meta_upload_date
senorostwind,01.03.20,11:20:00,119,15,20200301
senorostwind,01.03.20,11:25:00,135,15,20200301
senorostwind,01.03.20,11:30:00,122,15,20200301
senorostwind,01.03.20,11:35:00,130,16,20200301
senorostwind,01.03.20,11:40:00,133,16,20200301
senorostwind,01.03.20,11:45:00,146,16,20200301
senorostwind,01.03.20,11:50:00,146,16,20200301
senorostwind,01.03.20,11:55:00,189,16,20200301
senorostwind,01.03.20,12:00:00,250,18,20200301
senorostwind,01.03.20,12:05:00,281,20,20200301
senorostwind,01.03.20,12:10:00,267,21,20200301
senorostwind,01.03.20,12:15:00,264,21,20200301
senorostwind,01.03.20,12:20:00,281,21,20200301
senorostwind,01.03.20,12:25:00,289,22,20200301
senorostwind,01.03.20,12:30:00,190,21,20200301
senorostwind,01.03.20,12:35:00,176,20,20200301
senorostwind,01.03.20,12:40:00,196,19,20200301
senorostwind,01.03.20,12:45:00,290,21,20200301
senorostwind,01.03.20,12:50:00,281,22,20200301
senorostwind,01.03.20,12:55:00,328,23,20200301
senorostwind,01.03.20,13:00:00,350,24,20200301
senorostwind,01.03.20,13:05:00,239,24,20200301
senorostwind,01.03.20,13:10:00,206,23,20200301
senorostwind,01.03.20,13:15:00,187,22,20200301
senorostwind,01.03.20,13:20:00,229,21,20200301
senorostwind,01.03.20,13:25:00,194,21,20200301
senorostwind,01.03.20,13:30:00,185,21,20200301
senorostwind,01.03.20,13:35:00,178,20,20200301
senorostwind,01.03.20,13:40:00,173,19,20200301
senorostwind,01.03.20,13:45:00,227,19,20200301
senorostwind,01.03.20,13:50:00,203,20,20200301
senorostwind,01.03.20,13:55:00,229,19,20200301
senorostwind,01.03.20,14:00:00,225,19,20200301
senorostwind,01.03.20,14:05:00,186,18,20200301
senorostwind,01.03.20,14:10:00,174,17,20200301
senorostwind,01.03.20,14:15:00,183,17,20200301
senorostwind,01.03.20,14:20:00,202,18,20200301
senorostwind,01.03.20,14:25:00,166,18,20200301
senorostwind,01.03.20,14:30:00,120,16,20200301
senorostwind,01.03.20,14:35:00,98,16,20200301
senorostwind,01.03.20,14:40:00,103,16,20200301
senorostwind,01.03.20,14:45:00,115,16,20200301
senorostwind,01.03.20,14:50:00,133,16,20200301
senorostwind,01.03.20,14:55:00,147,16,20200301
senorostwind,01.03.20,15:00:00,150,17,20200301
senorostwind,01.03.20,15:05:00,129,17,20200301
senorostwind,01.03.20,15:10:00,118,16,20200301
senorostwind,01.03.20,15:15:00,106,16,20200301
senorostwind,01.03.20,15:20:00,104,16,20200301
senorostwind,01.03.20,15:25:00,124,16,20200301
senorostwind,01.03.20,15:30:00,144,16,20200301
senorostwind,01.03.20,15:35:00,124,16,20200301
senorostwind,01.03.20,15:40:00,120,16,20200301
senorostwind,01.03.20,15:45:00,92,15,20200301
senorostwind,01.03.20,15:50:00,103,14,20200301
senorostwind,01.03.20,15:55:00,115,14,20200301
senorostwind,01.03.20,16:00:00,110,14,20200301
senorostwind,01.03.20,16:05:00,97,13,20200301
senorostwind,01.03.20,16:10:00,93,13,20200301
senorostwind,01.03.20,16:15:00,82,12,20200301
senorostwind,01.03.20,16:20:00,65,12,20200301
senorostwind,01.03.20,16:25:00,53,11,20200301
senorostwind,01.03.20,16:30:00,44,10,20200301
senorostwind,01.03.20,16:35:00,48,10,20200301
senorostwind,01.03.20,16:40:00,57,10,20200301
senorostwind,01.03.20,16:45:00,66,10,20200301
senorostwind,01.03.20,16:50:00,49,10,20200301
senorostwind,01.03.20,16:55:00,28,9,20200301
senorostwind,01.03.20,17:00:00,20,9,20200301
senorostwind,01.03.20,17:05:00,21,8,20200301
senorostwind,01.03.20,17:10:00,17,8,20200301
senorostwind,01.03.20,17:15:00,9,8,20200301
senorostwind,01.03.20,17:20:00,6,8,20200301
senorostwind,01.03.20,17:25:00,5,8,20200301
senorostwind,01.03.20,17:30:00,3,7,20200301
senorostwind,01.03.20,17:35:00,1,7,20200301
senorostwind,01.03.20,17:40:00,1,7,20200301
senorostwind,01.03.20,17:45:00,1,7,20200301
senorostwind,01.03.20,17:50:00,0,7,20200301
senorostwind,01.03.20,17:55:00,0,7,20200301
senorostwind,01.03.20,18:00:00,0,7,20200301
senorostwind,01.03.20,18:05:00,0,7,20200301
senorostwind,01.03.20,18:10:00,0,7,20200301
senorostwind,01.03.20,18:15:00,0,7,20200301
senorostwind,01.03.20,18:20:00,0,7,20200301
senorostwind,01.03.20,18:25:00,0,7,20200301
senorostwind,01.03.20,18:30:00,0,7,20200301
senorostwind,01.03.20,18:35:00,0,7,20200301
senorostwind,01.03.20,18:40:00,0,6,20200301
senorostwind,01.03.20,18:45:00,0,6,20200301
senorostwind,01.03.20,18:50:00,0,6,20200301
senorostwind,01.03.20,18:55:00,0,6,20200301
senorostwind,01.03.20,19:00:00,0,6,20200301
senorostwind,01.03.20,19:05:00,0,6,20200301
senorostwind,01.03.20,19:10:00,0,6,20200301
senorostwind,01.03.20,19:15:00,0,6,20200301
senorostwind,01.03.20,19:20:00,0,6,20200301
senorostwind,01.03.20,19:25:00,0,6,20200301
senorostwind,01.03.20,19:30:00,0,6,20200301
senorostwind,01.03.20,19:35:00,0,6,20200301
senorostwind,01.03.20,19:40:00,0,6,20200301
senorostwind,01.03.20,19:45:00,0,6,20200301
senorostwind,01.03.20,19:50:00,0,6,20200301
senorostwind,01.03.20,19:55:00,0,6,20200301
senorostwind,01.03.20,20:00:00,0,6,20200301
senorostwind,01.03.20,20:05:00,0,6,20200301
senorostwind,01.03.20,20:10:00,0,6,20200301
senorostwind,01.03.20,20:15:00,0,6,20200301
senorostwind,01.03.20,20:20:00,0,6,20200301
senorostwind,01.03.20,20:25:00,0,6,20200301
senorostwind,01.03.20,20:30:00,0,6,20200301
senorostwind,01.03.20,20:35:00,0,6,20200301
senorostwind,01.03.20,20:40:00,0,6,20200301
senorostwind,01.03.20,20:45:00,0,6,20200301
senorostwind,01.03.20,20:50:00,0,6,20200301
senorostwind,01.03.20,20:55:00,0,6,20200301
senorostwind,01.03.20,21:00:00,0,7,20200301
senorostwind,01.03.20,21:05:00,0,7,20200301
senorostwind,01.03.20,21:10:00,0,7,20200301
senorostwind,01.03.20,21:15:00,0,7,20200301
senorostwind,01.03.20,21:20:00,0,7,20200301
senorostwind,01.03.20,21:25:00,0,7,20200301
senorostwind,01.03.20,21:30:00,0,7,20200301
senorostwind,01.03.20,21:35:00,0,8,20200301
senorostwind,01.03.20,21:40:00,0,8,20200301
senorostwind,01.03.20,21:45:00,0,8,20200301
senorostwind,01.03.20,21:50:00,0,8,20200301
senorostwind,01.03.20,21:55:00,0,8,20200301
senorostwind,01.03.20,22:00:00,0,8,20200301
senorostwind,01.03.20,22:05:00,0,8,20200301
senorostwind,01.03.20,22:10:00,0,8,20200301
senorostwind,01.03.20,22:15:00,0,8,20200301
senorostwind,01.03.20,22:20:00,0,7,20200301
senorostwind,01.03.20,22:25:00,0,7,20200301
senorostwind,01.03.20,22:30:00,0,7,20200301
senorostwind,01.03.20,22:35:00,0,7,20200301
senorostwind,01.03.20,22:40:00,0,7,20200301
senorostwind,01.03.20,22:45:00,0,7,20200301
senorostwind,01.03.20,22:50:00,0,7,20200301
senorostwind,01.03.20,22:55:00,0,7,20200301
senorostwind,01.03.20,23:00:00,0,7,20200301
senorostwind,01.03.20,23:05:00,0,7,20200301
senorostwind,01.03.20,23:10:00,0,7,20200301
senorostwind,01.03.20,23:15:00,0,7,20200301
senorostwind,01.03.20,23:20:00,0,7,20200301
senorostwind,01.03.20,23:25:00,0,7,20200301
senorostwind,01.03.20,23:30:00,0,7,20200301
senorostwind,01.03.20,23:35:00,0,7,20200301
senorostwind,01.03.20,23:40:00,0,7,20200301
senorostwind,01.03.20,23:45:00,0,7,20200301
senorostwind,01.03.20,23:50:00,0,7,20200301
senorostwind,01.03.20,23:55:00,0,7,20200301
senorwest,01.03.20,00:00:00,0,2,20200301
senorwest,01.03.20,00:05:00,0,2,20200301
senorwest,01.03.20,00:10:00,0,3,20200301
senorwest,01.03.20,00:15:00,0,3,20200301
senorwest,01.03.20,00:20:00,0,3,20200301
senorwest,01.03.20,00:25:00,0,3,20200301
senorwest,01.03.20,00:30:00,0,3,20200301
senorwest,01.03.20,00:35:00,0,4,20200301
senorwest,01.03.20,00:40:00,0,4,20200301
senorwest,01.03.20,00:45:00,0,4,20200301
senorwest,01.03.20,00:50:00,0,4,20200301
senorwest,01.03.20,00:55:00,0,5,20200301
senorwest,01.03.20,01:00:00,0,5,20200301
senorwest,01.03.20,01:05:00,0,5,20200301
senorwest,01.03.20,01:10:00,0,5,20200301
senorwest,01.03.20,01:15:00,0,5,20200301
senorwest,01.03.20,01:20:00,0,5,20200301
senorwest,01.03.20,01:25:00,0,5,20200301
senorwest,01.03.20,01:30:00,0,6,20200301
senorwest,01.03.20,01:35:00,0,6,20200301
senorwest,01.03.20,01:40:00,0,6,20200301
senorwest,01.03.20,01:45:00,0,6,20200301
senorwest,01.03.20,01:50:00,0,6,20200301
senorwest,01.03.20,01:55:00,0,6,20200301
senorwest,01.03.20,02:00:00,0,6,20200301
senorwest,01.03.20,02:05:00,0,6,20200301
senorwest,01.03.20,02:10:00,0,6,20200301
senorwest,01.03.20,02:15:00,0,5,20200301
senorwest,01.03.20,02:20:00,0,5,20200301
senorwest,01.03.20,02:25:00,0,5,20200301
senorwest,01.03.20,02:30:00,0,5,20200301
senorwest,01.03.20,02:35:00,0,5,20200301
senorwest,01.03.20,02:40:00,0,5,20200301
senorwest,01.03.20,02:45:00,0,5,20200301
senorwest,01.03.20,02:50:00,0,5,20200301
senorwest,01.03.20,02:55:00,0,5,20200301
senorwest,01.03.20,03:00:00,0,5,20200301
senorwest,01.03.20,03:05:00,0,5,20200301
senorwest,01.03.20,03:10:00,0,5,20200301
senorwest,01.03.20,03:15:00,0,6,20200301
senorwest,01.03.20,03:20:00,0,6,20200301
senorwest,01.03.20,03:25:00,0,6,20200301
senorwest,01.03.20,03:30:00,0,6,20200301
senorwest,01.03.20,03:35:00,0,6,20200301
senorwest,01.03.20,03:40:00,0,6,20200301
senorwest,01.03.20,03:45:00,0,6,20200301
senorwest,01.03.20,03:50:00,0,6,20200301
senorwest,01.03.20,03:55:00,0,7,20200301
senorwest,01.03.20,04:00:00,0,7,20200301
senorwest,01.03.20,04:05:00,0,7,20200301
senorwest,01.03.20,04:10:00,0,7,20200301
senorwest,01.03.20,04:15:00,0,7,20200301
senorwest,01.03.20,04:20:00,0,7,20200301
senorwest,01.03.20,04:25:00,0,7,20200301
senorwest,01.03.20,04:30:00,0,7,20200301
senorwest,01.03.20,04:35:00,0,7,20200301
senorwest,01.03.20,04:40:00,0,7,20200301
senorwest,01.03.20,04:45:00,0,8,20200301
senorwest,01.03.20,04:50:00,0,8,20200301
senorwest,01.03.20,04:55:00,0,8,20200301
senorwest,01.03.20,05:00:00,0,8,20200301
senorwest,01.03.20,05:05:00,0,8,20200301
senorwest,01.03.20,05:10:00,0,8,20200301
senorwest,01.03.20,05:15:00,0,8,20200301
senorwest,01.03.20,05:20:00,0,8,20200301
senorwest,01.03.20,05:25:00,0,8,20200301
senorwest,01.03.20,05:30:00,0,8,20200301
senorwest,01.03.20,05:35:00,0,8,20200301
senorwest,01.03.20,05:40:00,0,8,20200301
senorwest,01.03.20,05:45:00,0,8,20200301
senorwest,01.03.20,05:50:00,0,8,20200301
senorwest,01.03.20,05:55:00,0,8,20200301
senorwest,01.03.20,06:00:00,0,8,20200301
senorwest,01.03.20,06:05:00,0,8,20200301
senorwest,01.03.20,06:10:00,0,8,20200301
senorwest,01.03.20,06:15:00,0,8,20200301
senorwest,01.03.20,06:20:00,0,8,20200301
senorwest,01.03.20,06:25:00,0,8,20200301
senorwest,01.03.20,06:30:00,0,8,20200301
senorwest,01.03.20,06:35:00,0,8,20200301
senorwest,01.03.20,06:40:00,1,8,20200301
senorwest,01.03.20,06:45:00,2,8,20200301
senorwest,01.03.20,06:50:00,3,8,20200301
senorwest,01.03.20,06:55:00,4,8,20200301
senorwest,01.03.20,07:00:00,6,8,20200301
senorwest,01.03.20,07:05:00,9,8,20200301
senorwest,01.03.20,07:10:00,12,8,20200301
senorwest,01.03.20,07:15:00,15,8,20200301
senorwest,01.03.20,07:20:00,18,8,20200301
senorwest,01.03.20,07:25:00,19,9,20200301
senorwest,01.03.20,07:30:00,17,9,20200301
senorwest,01.03.20,07:35:00,13,8,20200301
senorwest,01.03.20,07:40:00,15,8,20200301
senorwest,01.03.20,07:45:00,17,8,20200301
senorwest,01.03.20,07:50:00,21,8,20200301
senorwest,01.03.20,07:55:00,23,8,20200301
senorwest,01.03.20,08:00:00,28,8,20200301
senorwest,01.03.20,08:05:00,26,9,20200301
senorwest,01.03.20,08:10:00,27,9,20200301
senorwest,01.03.20,08:15:00,25,9,20200301
senorwest,01.03.20,08:20:00,24,9,20200301
senorwest,01.03.20,08:25:00,25,9,20200301
senorwest,01.03.20,08:30:00,25,9,20200301
senorwest,01.03.20,08:35:00,25,9,20200301
senorwest,01.03.20,08:40:00,24,8,20200301
senorwest,01.03.20,08:45:00,25,8,20200301
senorwest,01.03.20,08:50:00,28,8,20200301
senorwest,01.03.20,08:55:00,36,8,20200301
senorwest,01.03.20,09:00:00,47,9,20200301
senorwest,01.03.20,09:05:00,60,9,20200301
senorwest,01.03.20,09:10:00,80,10,20200301
senorwest,01.03.20,09:15:00,110,11,20200301
senorwest,01.03.20,09:20:00,152,12,20200301
senorwest,01.03.20,09:25:00,157,13,20200301
senorwest,01.03.20,09:30:00,141,15,20200301
senorwest,01.03.20,09:35:00,150,15,20200301
senorwest,01.03.20,09:40:00,152,16,20200301
senorwest,01.03.20,09:45:00,141,16,20200301
senorwest,01.03.20,09:50:00,197,17,20200301
senorwest,01.03.20,09:55:00,182,18,20200301
senorwest,01.03.20,10:00:00,135,17,20200301
senorwest,01.03.20,10:05:00,147,17,20200301
senorwest,01.03.20,10:10:00,205,17,20200301
senorwest,01.03.20,10:15:00,212,18,20200301
senorwest,01.03.20,10:20:00,121,17,20200301
senorwest,01.03.20,10:25:00,89,16,20200301
senorwest,01.03.20,10:30:00,105,15,20200301
senorwest,01.03.20,10:35:00,115,15,20200301
senorwest,01.03.20,10:40:00,93,15,20200301
senorwest,01.03.20,10:45:00,112,15,20200301
senorwest,01.03.20,10:50:00,109,14,20200301
senorwest,01.03.20,10:55:00,91,14,20200301
senorwest,01.03.20,11:00:00,82,14,20200301
senorwest,01.03.20,11:05:00,90,14,20200301
senorwest,01.03.20,11:10:00,107,14,20200301
senorwest,01.03.20,11:15:00,114,15,20200301
senorwest,01.03.20,11:20:00,122,15,20200301
senorwest,01.03.20,11:25:00,138,15,20200301
senorwest,01.03.20,11:30:00,124,16,20200301
senorwest,01.03.20,11:35:00,134,16,20200301
senorwest,01.03.20,11:40:00,136,16,20200301
senorwest,01.03.20,11:45:00,150,16,20200301
senorwest,01.03.20,11:50:00,151,17,20200301
senorwest,01.03.20,11:55:00,196,17,20200301
senorwest,01.03.20,12:00:00,258,18,20200301
senorwest,01.03.20,12:05:00,285,20,20200301
senorwest,01.03.20,12:10:00,271,21,20200301
senorwest,01.03.20,12:15:00,275,21,20200301
senorwest,01.03.20,12:20:00,297,22,20200301
senorwest,01.03.20,12:25:00,301,23,20200301
senorwest,01.03.20,12:30:00,194,21,20200301
senorwest,01.03.20,12:35:00,180,20,20200301
senorwest,01.03.20,12:40:00,208,20,20200301
senorwest,01.03.20,12:45:00,318,21,20200301
senorwest,01.03.20,12:50:00,308,23,20200301
senorwest,01.03.20,12:55:00,375,24,20200301
senorwest,01.03.20,13:00:00,390,25,20200301
senorwest,01.03.20,13:05:00,245,25,20200301
senorwest,01.03.20,13:10:00,211,24,20200301
senorwest,01.03.20,13:15:00,194,23,20200301
senorwest,01.03.20,13:20:00,242,22,20200301
senorwest,01.03.20,13:25:00,197,21,20200301
senorwest,01.03.20,13:30:00,189,21,20200301
senorwest,01.03.20,13:35:00,182,20,20200301
senorwest,01.03.20,13:40:00,181,20,20200301
senorwest,01.03.20,13:45:00,235,20,20200301
senorwest,01.03.20,13:50:00,215,20,20200301
senorwest,01.03.20,13:55:00,246,20,20200301
senorwest,01.03.20,14:00:00,239,20,20200301
senorwest,01.03.20,14:05:00,195,19,20200301
senorwest,01.03.20,14:10:00,185,18,20200301
senorwest,01.03.20,14:15:00,201,18,20200301
senorwest,01.03.20,14:20:00,221,18,20200301
senorwest,01.03.20,14:25:00,170,18,20200301
senorwest,01.03.20,14:30:00,121,17,20200301
senorwest,01.03.20,14:35:00,100,16,20200301
senorwest,01.03.20,14:40:00,107,16,20200301
senorwest,01.03.20,14:45:00,122,16,20200301
senorwest,01.03.20,14:50:00,145,16,20200301
senorwest,01.03.20,14:55:00,162,16,20200301
senorwest,01.03.20,15:00:00,162,17,20200301
senorwest,01.03.20,15:05:00,137,17,20200301
senorwest,01.03.20,15:10:00,124,17,20200301
senorwest,01.03.20,15:15:00,112,16,20200301
senorwest,01.03.20,15:20:00,112,16,20200301
senorwest,01.03.20,15:25:00,141,16,20200301
senorwest,01.03.20,15:30:00,163,17,20200301
senorwest,01.03.20,15:35:00,140,17,20200301
senorwest,01.03.20,15:40:00,133,16,20200301
senorwest,01.03.20,15:45:00,107,15,20200301
senorwest,01.03.20,15:50:00,128,14,20200301
senorwest,01.03.20,15:55:00,135,14,20200301
senorwest,01.03.20,16:00:00,125,14,20200301
senorwest,01.03.20,16:05:00,115,14,20200301
senorwest,01.03.20,16:10:00,111,13,20200301
senorwest,01.03.20,16:15:00,96,13,20200301
senorwest,01.03.20,16:20:00,76,12,20200301
senorwest,01.03.20,16:25:00,63,11,20200301
senorwest,01.03.20,16:30:00,52,10,20200301
senorwest,01.03.20,16:35:00,60,10,20200301
senorwest,01.03.20,16:40:00,69,10,20200301
senorwest,01.03.20,16:45:00,76,11,20200301
senorwest,01.03.20,16:50:00,54,10,20200301
senorwest,01.03.20,16:55:00,31,9,20200301
senorwest,01.03.20,17:00:00,23,9,20200301
senorwest,01.03.20,17:05:00,23,9,20200301
senorwest,01.03.20,17:10:00,18,8,20200301
senorwest,01.03.20,17:15:00,10,8,20200301
senorwest,01.03.20,17:20:00,6,8,20200301
senorwest,01.03.20,17:25:00,5,8,20200301
senorwest,01.03.20,17:30:00,3,8,20200301
senorwest,01.03.20,17:35:00,1,7,20200301
senorwest,01.03.20,17:40:00,1,7,20200301
senorwest,01.03.20,17:45:00,1,7,20200301
senorwest,01.03.20,17:50:00,0,7,20200301
senorwest,01.03.20,17:55:00,0,7,20200301
senorwest,01.03.20,18:00:00,0,7,20200301
senorwest,01.03.20,18:05:00,0,7,20200301
senorwest,01.03.20,18:10:00,0,7,20200301
senorwest,01.03.20,18:15:00,0,7,20200301
senorwest,01.03.20,18:20:00,0,7,20200301
senorwest,01.03.20,18:25:00,0,7,20200301
senorwest,01.03.20,18:30:00,0,7,20200301
senorwest,01.03.20,18:35:00,0,7,20200301
senorwest,01.03.20,18:40:00,0,7,20200301
senorwest,01.03.20,18:45:00,0,7,20200301
senorwest,01.03.20,18:50:00,0,6,20200301
senorwest,01.03.20,18:55:00,0,6,20200301
senorwest,01.03.20,19:00:00,0,6,20200301
senorwest,01.03.20,19:05:00,0,6,20200301
senorwest,01.03.20,19:10:00,0,6,20200301
senorwest,01.03.20,19:15:00,0,6,20200301
senorwest,01.03.20,19:20:00,0,6,20200301
senorwest,01.03.20,19:25:00,0,6,20200301
senorwest,01.03.20,19:30:00,0,6,20200301
senorwest,01.03.20,19:35:00,0,6,20200301
senorwest,01.03.20,19:40:00,0,6,20200301
senorwest,01.03.20,19:45:00,0,6,20200301
senorwest,01.03.20,19:50:00,0,6,20200301
senorwest,01.03.20,19:55:00,0,6,20200301
senorwest,01.03.20,20:00:00,0,6,20200301
senorwest,01.03.20,20:05:00,0,6,20200301
senorwest,01.03.20,20:10:00,0,6,20200301
senorwest,01.03.20,20:15:00,0,6,20200301
senorwest,01.03.20,20:20:00,0,6,20200301
senorwest,01.03.20,20:25:00,0,6,20200301
senorwest,01.03.20,20:30:00,0,6,20200301
senorwest,01.03.20,20:35:00,0,6,20200301
senorwest,01.03.20,20:40:00,0,6,20200301
senorwest,01.03.20,20:45:00,0,6,20200301
senorwest,01.03.20,20:50:00,0,7,20200301
senorwest,01.03.20,20:55:00,0,7,20200301
senorwest,01.03.20,21:00:00,0,7,20200301
senorwest,01.03.20,21:05:00,0,7,20200301
senorwest,01.03.20,21:10:00,0,7,20200301
senorwest,01.03.20,21:15:00,0,7,20200301
senorwest,01.03.20,21:20:00,0,7,20200301
senorwest,01.03.20,21:25:00,0,7,20200301
senorwest,01.03.20,21:30:00,0,8,20200301
senorwest,01.03.20,21:35:00,0,8,20200301
senorwest,01.03.20,21:40:00,0,8,20200301
senorwest,01.03.20,21:45:00,0,8,20200301
senorwest,01.03.20,21:50:00,0,8,20200301
senorwest,01.03.20,21:55:00,0,8,20200301
senorwest,01.03.20,22:00:00,0,8,20200301
senorwest,01.03.20,22:05:00,0,8,20200301
senorwest,01.03.20,22:10:00,0,8,20200301
senorwest,01.03.20,22:15:00,0,8,20200301
senorwest,01.03.20,22:20:00,0,7,20200301
senorwest,01.03.20,22:25:00,0,7,20200301
senorwest,01.03.20,22:30:00,0,7,20200301
senorwest,01.03.20,22:35:00,0,7,20200301
senorwest,01.03.20,22:40:00,0,7,20200301
senorwest,01.03.20,22:45:00,0,7,20200301
senorwest,01.03.20,22:50:00,0,7,20200301
senorwest,01.03.20,22:55:00,0,7,20200301
senorwest,01.03.20,23:00:00,0,7,20200301
senorwest,01.03.20,23:05:00,0,7,20200301
senorwest,01.03.20,23:10:00,0,7,20200301
senorwest,01.03.20,23:15:00,0,7,20200301
senorwest,01.03.20,23:20:00,0,7,20200301
senorwest,01.03.20,23:25:00,0,7,20200301
senorwest,01.03.20,23:30:00,0,7,20200301
senorwest,01.03.20,23:35:00,0,7,20200301
senorwest,01.03.20,23:40:00,0,7,20200301
senorwest,01.03.20,23:45:00,0,7,20200301
senorwest,01.03.20,23:50:00,0,7,20200301
senorwest,01.03.20,23:55:00,0,7,20200301
senorostwind,05.03.20,00:00:00,0,0,20200305
senorostwind,05.03.20,00:05:00,0,0,20200305
senorostwind,05.03.20,00:10:00,0,0,20200305
senorostwind,05.03.20,00:15:00,0,0,20200305
senorostwind,05.03.20,00:20:00,0,0,20200305
senorostwind,05.03.20,00:25:00,0,0,20200305
senorostwind,05.03.20,00:30:00,0,0,20200305
senorostwind,05.03.20,00:35:00,0,0,20200305
senorostwind,05.03.20,00:40:00,0,0,20200305
senorostwind,05.03.20,00:45:00,0,0,20200305
senorostwind,05.03.20,00:50:00,0,0,20200305
senorostwind,05.03.20,00:55:00,0,0,20200305
senorostwind,05.03.20,01:00:00,0,0,20200305
senorostwind,05.03.20,01:05:00,0,0,20200305
senorostwind,05.03.20,01:10:00,0,0,20200305
senorostwind,05.03.20,01:15:00,0,0,20200305
senorostwind,05.03.20,01:20:00,0,0,20200305
senorostwind,05.03.20,01:25:00,0,0,20200305
senorostwind,05.03.20,01:30:00,0,0,20200305
senorostwind,05.03.20,01:35:00,0,0,20200305
senorostwind,05.03.20,01:40:00,0,0,20200305
senorostwind,05.03.20,01:45:00,0,0,20200305
senorostwind,05.03.20,01:50:00,0,0,20200305
senorostwind,05.03.20,01:55:00,0,0,20200305
senorostwind,05.03.20,02:00:00,0,0,20200305
senorostwind,05.03.20,02:05:00,0,0,20200305
senorostwind,05.03.20,02:10:00,0,0,20200305
senorostwind,05.03.20,02:15:00,0,0,20200305
senorostwind,05.03.20,02:20:00,0,0,20200305
senorostwind,05.03.20,02:25:00,0,0,20200305
senorostwind,05.03.20,02:30:00,0,0,20200305
senorostwind,05.03.20,02:35:00,0,0,20200305
senorostwind,05.03.20,02:40:00,0,0,20200305
senorostwind,05.03.20,02:45:00,0,0,20200305
senorostwind,05.03.20,02:50:00,0,0,20200305
senorostwind,05.03.20,02:55:00,0,0,20200305
senorostwind,05.03.20,03:00:00,0,0,20200305
senorostwind,05.03.20,03:05:00,0,0,20200305
senorostwind,05.03.20,03:10:00,0,0,20200305
senorostwind,05.03.20,03:15:00,0,0,20200305
senorostwind,05.03.20,03:20:00,0,0,20200305
senorostwind,05.03.20,03:25:00,0,0,20200305
senorostwind,05.03.20,03:30:00,0,0,20200305
senorostwind,05.03.20,03:35:00,0,0,20200305
senorostwind,05.03.20,03:40:00,0,0,20200305
senorostwind,05.03.20,03:45:00,0,0,20200305
senorostwind,05.03.20,03:50:00,0,0,20200305
senorostwind,05.03.20,03:55:00,0,0,20200305
senorostwind,05.03.20,04:00:00,0,0,20200305
senorostwind,05.03.20,04:05:00,0,0,20200305
senorostwind,05.03.20,04:10:00,0,0,20200305
senorostwind,05.03.20,04:15:00,0,0,20200305
senorostwind,05.03.20,04:20:00,0,0,20200305
senorostwind,05.03.20,04:25:00,0,0,20200305
senorostwind,05.03.20,04:30:00,0,0,20200305
senorostwind,05.03.20,04:35:00,0,0,20200305
senorostwind,05.03.20,04:40:00,0,0,20200305
senorostwind,05.03.20,04:45:00,0,0,20200305
senorostwind,05.03.20,04:50:00,0,-1,20200305
senorostwind,05.03.20,04:55:00,0,-1,20200305
senorostwind,05.03.20,05:00:00,0,-1,20200305
senorostwind,05.03.20,05:05:00,0,-1,20200305
senorostwind,05.03.20,05:10:00,0,-1,20200305
senorostwind,05.03.20,05:15:00,0,-1,20200305
senorostwind,05.03.20,05:20:00,0,-1,20200305
senorostwind,05.03.20,05:25:00,0,-1,20200305
senorostwind,05.03.20,05:30:00,0,-1,20200305
senorostwind,05.03.20,05:35:00,0,-1,20200305
senorostwind,05.03.20,05:40:00,0,-1,20200305
senorostwind,05.03.20,05:45:00,0,-2,20200305
senorostwind,05.03.20,05:50:00,0,-1,20200305
senorostwind,05.03.20,05:55:00,0,-1,20200305
senorostwind,05.03.20,06:00:00,0,-2,20200305
senorostwind,05.03.20,06:05:00,0,-1,20200305
senorostwind,05.03.20,06:10:00,0,-1,20200305
senorostwind,05.03.20,06:15:00,0,-1,20200305
senorostwind,05.03.20,06:20:00,0,-1,20200305
senorostwind,05.03.20,06:25:00,1,-1,20200305
senorostwind,05.03.20,06:30:00,4,-1,20200305
senorostwind,05.03.20,06:35:00,13,-1,20200305
senorostwind,05.03.20,06:40:00,19,-1,20200305
senorostwind,05.03.20,06:45:00,32,0,20200305
senorostwind,05.03.20,06:50:00,45,0,20200305
senorostwind,05.03.20,06:55:00,59,0,20200305
senorostwind,05.03.20,07:00:00,74,0,20200305
senorostwind,05.03.20,07:05:00,89,1,20200305
senorostwind,05.03.20,07:10:00,103,2,20200305
senorostwind,05.03.20,07:15:00,120,2,20200305
senorostwind,05.03.20,07:20:00,135,3,20200305
senorostwind,05.03.20,07:25:00,151,5,20200305
senorostwind,05.03.20,07:30:00,166,6,20200305
senorostwind,05.03.20,07:35:00,181,7,20200305
senorostwind,05.03.20,07:40:00,196,7,20200305
senorostwind,05.03.20,07:45:00,211,8,20200305
senorostwind,05.03.20,07:50:00,226,9,20200305
senorostwind,05.03.20,07:55:00,240,9,20200305
senorostwind,05.03.20,08:00:00,255,10,20200305
senorostwind,05.03.20,08:05:00,270,11,20200305
senorostwind,05.03.20,08:10:00,284,11,20200305
senorostwind,05.03.20,08:15:00,297,12,20200305
senorostwind,05.03.20,08:20:00,310,13,20200305
senorostwind,05.03.20,08:25:00,322,14,20200305
senorostwind,05.03.20,08:30:00,332,15,20200305
senorostwind,05.03.20,08:35:00,344,14,20200305
senorostwind,05.03.20,08:40:00,358,16,20200305
senorostwind,05.03.20,08:45:00,370,17,20200305
senorostwind,05.03.20,08:50:00,383,17,20200305
