inv_name,def_date,def_time,pac,meta_upload_date
wr03,05.03.20,06:20:00,0,20200305
wr03,05.03.20,06:25:00,0,20200305
wr03,05.03.20,06:30:00,20,20200305
wr03,05.03.20,06:35:00,83,20200305
wr03,05.03.20,06:40:00,142,20200305
wr03,05.03.20,06:45:00,198,20200305
wr03,05.03.20,06:50:00,291,20200305
wr03,05.03.20,06:55:00,424,20200305
wr03,05.03.20,07:00:00,521,20200305
wr03,05.03.20,07:05:00,637,20200305
wr03,05.03.20,07:10:00,951,20200305
wr03,05.03.20,07:15:00,1086,20200305
wr03,05.03.20,07:20:00,1213,20200305
wr03,05.03.20,07:25:00,1365,20200305
wr03,05.03.20,07:30:00,1485,20200305
wr03,05.03.20,07:35:00,1620,20200305
wr03,05.03.20,07:40:00,1777,20200305
wr03,05.03.20,07:45:00,1972,20200305
wr03,05.03.20,07:50:00,2341,20200305
wr03,05.03.20,07:55:00,2636,20200305
wr03,05.03.20,08:00:00,2947,20200305
wr03,05.03.20,08:05:00,3277,20200305
wr03,05.03.20,08:10:00,3660,20200305
wr03,05.03.20,08:15:00,3984,20200305
wr03,05.03.20,08:20:00,4222,20200305
wr03,05.03.20,08:25:00,4421,20200305
wr03,05.03.20,08:30:00,4616,20200305
wr03,05.03.20,08:35:00,4841,20200305
wr03,05.03.20,08:40:00,5143,20200305
wr03,05.03.20,08:45:00,5408,20200305
wr03,05.03.20,08:50:00,5735,20200305
wr03,05.03.20,08:55:00,6009,20200305
wr03,05.03.20,09:00:00,6239,20200305
wr03,05.03.20,09:05:00,6465,20200305
wr03,05.03.20,09:10:00,6661,20200305
wr03,05.03.20,09:15:00,6850,20200305
wr03,05.03.20,09:20:00,7052,20200305
wr03,05.03.20,09:25:00,7303,20200305
wr03,05.03.20,09:30:00,7502,20200305
wr03,05.03.20,09:35:00,7714,20200305
wr03,05.03.20,09:40:00,7931,20200305
wr03,05.03.20,09:45:00,8098,20200305
wr03,05.03.20,09:50:00,8326,20200305
wr03,05.03.20,09:55:00,8500,20200305
wr03,05.03.20,10:00:00,8687,20200305
wr03,05.03.20,10:05:00,8824,20200305
wr03,05.03.20,10:10:00,8970,20200305
wr03,05.03.20,10:15:00,9068,20200305
wr03,05.03.20,10:20:00,9240,20200305
wr03,05.03.20,10:25:00,9360,20200305
wr03,05.03.20,10:30:00,9453,20200305
wr03,05.03.20,10:35:00,9564,20200305
wr03,05.03.20,10:40:00,9673,20200305
wr03,05.03.20,10:45:00,9781,20200305
wr03,05.03.20,10:50:00,9806,20200305
wr03,05.03.20,10:55:00,9951,20200305
wr03,05.03.20,11:00:00,10027,20200305
wr03,05.03.20,11:05:00,10047,20200305
wr03,05.03.20,11:10:00,10141,20200305
wr03,05.03.20,11:15:00,10204,20200305
wr03,05.03.20,11:20:00,10200,20200305
wr03,05.03.20,11:25:00,10323,20200305
wr03,05.03.20,11:30:00,10295,20200305
wr03,05.03.20,11:35:00,10373,20200305
wr03,05.03.20,11:40:00,10427,20200305
wr03,05.03.20,11:45:00,10475,20200305
wr03,05.03.20,11:50:00,10411,20200305
wr03,05.03.20,11:55:00,10447,20200305
wr03,05.03.20,12:00:00,10429,20200305
wr03,05.03.20,12:05:00,10492,20200305
wr03,05.03.20,12:10:00,10518,20200305
wr03,05.03.20,12:15:00,10482,20200305
wr03,05.03.20,12:20:00,10437,20200305
wr03,05.03.20,12:25:00,10495,20200305
wr03,05.03.20,12:30:00,10370,20200305
wr03,05.03.20,12:35:00,10364,20200305
wr03,05.03.20,12:40:00,10312,20200305
wr03,05.03.20,12:45:00,10267,20200305
wr03,05.03.20,12:50:00,10149,20200305
wr03,05.03.20,12:55:00,10104,20200305
wr03,05.03.20,13:00:00,9981,20200305
wr03,05.03.20,13:05:00,9838,20200305
wr03,05.03.20,13:10:00,9797,20200305
wr03,05.03.20,13:15:00,9733,20200305
wr03,05.03.20,13:20:00,9645,20200305
wr03,05.03.20,13:25:00,9519,20200305
wr03,05.03.20,13:30:00,9427,20200305
wr03,05.03.20,13:35:00,9277,20200305
wr03,05.03.20,13:40:00,9205,20200305
wr03,05.03.20,13:45:00,9031,20200305
wr03,05.03.20,13:50:00,8895,20200305
wr03,05.03.20,13:55:00,8733,20200305
wr03,05.03.20,14:00:00,8628,20200305
wr03,05.03.20,14:05:00,8451,20200305
wr03,05.03.20,14:10:00,8315,20200305
wr03,05.03.20,14:15:00,8147,20200305
wr03,05.03.20,14:20:00,7934,20200305
wr03,05.03.20,14:25:00,7514,20200305
wr03,05.03.20,14:30:00,7429,20200305
wr03,05.03.20,14:35:00,7136,20200305
wr03,05.03.20,14:40:00,6778,20200305
wr03,05.03.20,14:45:00,6921,20200305
wr03,05.03.20,14:50:00,6633,20200305
wr03,05.03.20,14:55:00,6322,20200305
wr03,05.03.20,15:00:00,5865,20200305
wr03,05.03.20,15:05:00,5850,20200305
wr03,05.03.20,15:10:00,5832,20200305
wr03,05.03.20,15:15:00,5709,20200305
wr03,05.03.20,15:20:00,4801,20200305
wr03,05.03.20,15:25:00,4394,20200305
wr03,05.03.20,15:30:00,4064,20200305
wr03,05.03.20,15:35:00,3794,20200305
wr03,05.03.20,15:40:00,3949,20200305
wr03,05.03.20,15:45:00,4165,20200305
wr03,05.03.20,15:50:00,3964,20200305
wr03,05.03.20,15:55:00,3665,20200305
wr03,05.03.20,16:00:00,3179,20200305
wr03,05.03.20,16:05:00,2400,20200305
wr03,05.03.20,16:10:00,1893,20200305
wr03,05.03.20,16:15:00,1569,20200305
wr03,05.03.20,16:20:00,1553,20200305
wr03,05.03.20,16:25:00,1535,20200305
wr03,05.03.20,16:30:00,1359,20200305
wr03,05.03.20,16:35:00,1098,20200305
wr03,05.03.20,16:40:00,949,20200305
wr03,05.03.20,16:45:00,789,20200305
wr03,05.03.20,16:50:00,676,20200305
wr03,05.03.20,16:55:00,586,20200305
wr03,05.03.20,17:00:00,533,20200305
wr03,05.03.20,17:05:00,513,20200305
wr03,05.03.20,17:10:00,486,20200305
wr03,05.03.20,17:15:00,436,20200305
wr03,05.03.20,17:20:00,310,20200305
wr03,05.03.20,17:25:00,244,20200305
wr03,05.03.20,17:30:00,215,20200305
wr03,05.03.20,17:35:00,137,20200305
wr03,05.03.20,17:40:00,63,20200305
wr03,05.03.20,17:45:00,16,20200305
wr03,05.03.20,17:50:00,0,20200305
wr03,05.03.20,17:55:00,0,20200305
wr03,05.03.20,18:00:00,0,20200305
wr03,05.03.20,18:05:00,0,20200305
wr03,05.03.20,18:10:00,0,20200305
wr03,05.03.20,18:15:00,0,20200305
wr03,05.03.20,18:20:00,0,20200305
wr03,05.03.20,18:25:00,0,20200305
wr03,05.03.20,18:30:00,0,20200305
wr03,05.03.20,18:35:00,0,20200305
wr03,05.03.20,18:40:00,0,20200305
wr03,05.03.20,18:45:00,0,20200305
wr03,05.03.20,18:50:00,0,20200305
wr03,05.03.20,18:55:00,0,20200305
wr03,05.03.20,19:00:00,0,20200305
wr03,05.03.20,19:05:00,0,20200305
wr03,05.03.20,19:10:00,0,20200305
wr03,05.03.20,19:15:00,0,20200305
wr03,05.03.20,19:20:00,0,20200305
wr03,05.03.20,19:25:00,0,20200305
wr03,05.03.20,19:30:00,0,20200305
wr03,05.03.20,19:35:00,0,20200305
wr03,05.03.20,19:40:00,0,20200305
wr03,05.03.20,19:45:00,0,20200305
wr03,05.03.20,19:50:00,0,20200305
wr03,05.03.20,19:55:00,0,20200305
wr03,05.03.20,20:00:00,0,20200305
wr03,05.03.20,20:05:00,0,20200305
wr03,05.03.20,20:10:00,0,20200305
wr03,05.03.20,20:15:00,0,20200305
wr03,05.03.20,20:20:00,0,20200305
wr03,05.03.20,20:25:00,0,20200305
wr03,05.03.20,20:30:00,0,20200305
wr03,05.03.20,20:35:00,0,20200305
wr03,05.03.20,20:40:00,0,20200305
wr03,05.03.20,20:45:00,0,20200305
wr03,05.03.20,20:50:00,0,20200305
wr03,05.03.20,20:55:00,0,20200305
wr03,05.03.20,21:00:00,0,20200305
wr03,05.03.20,21:05:00,0,20200305
wr03,05.03.20,21:10:00,0,20200305
wr03,05.03.20,21:15:00,0,20200305
wr03,05.03.20,21:20:00,0,20200305
wr03,05.03.20,21:25:00,0,20200305
wr03,05.03.20,21:30:00,0,20200305
wr03,05.03.20,21:35:00,0,20200305
wr03,05.03.20,21:40:00,0,20200305
wr03,05.03.20,21:45:00,0,20200305
wr03,05.03.20,21:50:00,0,20200305
wr03,05.03.20,21:55:00,0,20200305
wr03,05.03.20,22:00:00,0,20200305
wr03,05.03.20,22:05:00,0,20200305
wr03,05.03.20,22:10:00,0,20200305
wr03,05.03.20,22:15:00,0,20200305
wr03,05.03.20,22:20:00,0,20200305
wr03,05.03.20,22:25:00,0,20200305
wr03,05.03.20,22:30:00,0,20200305
wr03,05.03.20,22:35:00,0,20200305
wr03,05.03.20,22:40:00,0,20200305
wr03,05.03.20,22:45:00,0,20200305
wr03,05.03.20,22:50:00,0,20200305
wr03,05.03.20,22:55:00,0,20200305
wr03,05.03.20,23:00:00,0,20200305
wr03,05.03.20,23:05:00,0,20200305
wr03,05.03.20,23:10:00,0,20200305
wr03,05.03.20,23:15:00,0,20200305
wr03,05.03.20,23:20:00,0,20200305
wr03,05.03.20,23:25:00,0,20200305
wr03,05.03.20,23:30:00,0,20200305
wr03,05.03.20,23:35:00,0,20200305
wr03,05.03.20,23:40:00,0,20200305
wr03,05.03.20,23:45:00,0,20200305
wr03,05.03.20,23:50:00,0,20200305
wr03,05.03.20,23:55:00,0,20200305
wr04,05.03.20,00:00:00,0,20200305
wr04,05.03.20,00:05:00,0,20200305
wr04,05.03.20,00:10:00,0,20200305
wr04,05.03.20,00:15:00,0,20200305
wr04,05.03.20,00:20:00,0,20200305
wr04,05.03.20,00:25:00,0,20200305
wr04,05.03.20,00:30:00,0,20200305
wr04,05.03.20,00:35:00,0,20200305
wr04,05.03.20,00:40:00,0,20200305
wr04,05.03.20,00:45:00,0,20200305
wr04,05.03.20,00:50:00,0,20200305
wr04,05.03.20,00:55:00,0,20200305
wr04,05.03.20,01:00:00,0,20200305
wr04,05.03.20,01:05:00,0,20200305
wr04,05.03.20,01:10:00,0,20200305
wr04,05.03.20,01:15:00,0,20200305
wr04,05.03.20,01:20:00,0,20200305
wr04,05.03.20,01:25:00,0,20200305
wr04,05.03.20,01:30:00,0,20200305
wr04,05.03.20,01:35:00,0,20200305
wr04,05.03.20,01:40:00,0,20200305
wr04,05.03.20,01:45:00,0,20200305
wr04,05.03.20,01:50:00,0,20200305
wr04,05.03.20,01:55:00,0,20200305
wr04,05.03.20,02:00:00,0,20200305
wr04,05.03.20,02:05:00,0,20200305
wr04,05.03.20,02:10:00,0,20200305
wr04,05.03.20,02:15:00,0,20200305
wr04,05.03.20,02:20:00,0,20200305
wr04,05.03.20,02:25:00,0,20200305
wr04,05.03.20,02:30:00,0,20200305
wr04,05.03.20,02:35:00,0,20200305
wr04,05.03.20,02:40:00,0,20200305
wr04,05.03.20,02:45:00,0,20200305
wr04,05.03.20,02:50:00,0,20200305
wr04,05.03.20,02:55:00,0,20200305
wr04,05.03.20,03:00:00,0,20200305
wr04,05.03.20,03:05:00,0,20200305
wr04,05.03.20,03:10:00,0,20200305
wr04,05.03.20,03:15:00,0,20200305
wr04,05.03.20,03:20:00,0,20200305
wr04,05.03.20,03:25:00,0,20200305
wr04,05.03.20,03:30:00,0,20200305
wr04,05.03.20,03:35:00,0,20200305
wr04,05.03.20,03:40:00,0,20200305
wr04,05.03.20,03:45:00,0,20200305
wr04,05.03.20,03:50:00,0,20200305
wr04,05.03.20,03:55:00,0,20200305
wr04,05.03.20,04:00:00,0,20200305
wr04,05.03.20,04:05:00,0,20200305
wr04,05.03.20,04:10:00,0,20200305
wr04,05.03.20,04:15:00,0,20200305
wr04,05.03.20,04:20:00,0,20200305
wr04,05.03.20,04:25:00,0,20200305
wr04,05.03.20,04:30:00,0,20200305
wr04,05.03.20,04:35:00,0,20200305
wr04,05.03.20,04:40:00,0,20200305
wr04,05.03.20,04:45:00,0,20200305
wr04,05.03.20,04:50:00,0,20200305
wr04,05.03.20,04:55:00,0,20200305
wr04,05.03.20,05:00:00,0,20200305
wr04,05.03.20,05:05:00,0,20200305
wr04,05.03.20,05:10:00,0,20200305
wr04,05.03.20,05:15:00,0,20200305
wr04,05.03.20,05:20:00,0,20200305
wr04,05.03.20,05:25:00,0,20200305
wr04,05.03.20,05:30:00,0,20200305
wr04,05.03.20,05:35:00,0,20200305
wr04,05.03.20,05:40:00,0,20200305
wr04,05.03.20,05:45:00,0,20200305
wr04,05.03.20,05:50:00,0,20200305
wr04,05.03.20,05:55:00,0,20200305
wr04,05.03.20,06:00:00,0,20200305
wr04,05.03.20,06:05:00,0,20200305
wr04,05.03.20,06:10:00,0,20200305
wr04,05.03.20,06:15:00,0,20200305
wr04,05.03.20,06:20:00,0,20200305
wr04,05.03.20,06:25:00,0,20200305
wr04,05.03.20,06:30:00,27,20200305
wr04,05.03.20,06:35:00,84,20200305
wr04,05.03.20,06:40:00,142,20200305
wr04,05.03.20,06:45:00,233,20200305
wr04,05.03.20,06:50:00,349,20200305
wr04,05.03.20,06:55:00,466,20200305
wr04,05.03.20,07:00:00,591,20200305
wr04,05.03.20,07:05:00,829,20200305
wr04,05.03.20,07:10:00,1046,20200305
wr04,05.03.20,07:15:00,1205,20200305
wr04,05.03.20,07:20:00,1347,20200305
wr04,05.03.20,07:25:00,1524,20200305
wr04,05.03.20,07:30:00,1654,20200305
wr04,05.03.20,07:35:00,1786,20200305
wr04,05.03.20,07:40:00,1918,20200305
wr04,05.03.20,07:45:00,2089,20200305
wr04,05.03.20,07:50:00,2246,20200305
wr04,05.03.20,07:55:00,2454,20200305
wr04,05.03.20,08:00:00,2745,20200305
wr04,05.03.20,08:05:00,3160,20200305
wr04,05.03.20,08:10:00,3541,20200305
wr04,05.03.20,08:15:00,3749,20200305
wr04,05.03.20,08:20:00,4013,20200305
wr04,05.03.20,08:25:00,4305,20200305
wr04,05.03.20,08:30:00,4545,20200305
wr04,05.03.20,08:35:00,4802,20200305
wr04,05.03.20,08:40:00,5068,20200305
wr04,05.03.20,08:45:00,5347,20200305
wr04,05.03.20,08:50:00,5638,20200305
wr04,05.03.20,08:55:00,5864,20200305
wr04,05.03.20,09:00:00,6135,20200305
wr04,05.03.20,09:05:00,6366,20200305
wr04,05.03.20,09:10:00,6579,20200305
wr04,05.03.20,09:15:00,6774,20200305
wr04,05.03.20,09:20:00,6983,20200305
wr04,05.03.20,09:25:00,7218,20200305
wr04,05.03.20,09:30:00,7463,20200305
wr04,05.03.20,09:35:00,7647,20200305
wr04,05.03.20,09:40:00,7885,20200305
wr04,05.03.20,09:45:00,8109,20200305
wr04,05.03.20,09:50:00,8314,20200305
wr04,05.03.20,09:55:00,8479,20200305
wr04,05.03.20,10:00:00,8700,20200305
wr04,05.03.20,10:05:00,8806,20200305
wr04,05.03.20,10:10:00,8986,20200305
wr04,05.03.20,10:15:00,9141,20200305
wr04,05.03.20,10:20:00,9260,20200305
wr04,05.03.20,10:25:00,9358,20200305
wr04,05.03.20,10:30:00,9487,20200305
wr04,05.03.20,10:35:00,9559,20200305
wr04,05.03.20,10:40:00,9734,20200305
wr04,05.03.20,10:45:00,9857,20200305
wr04,05.03.20,10:50:00,9946,20200305
wr04,05.03.20,10:55:00,10025,20200305
wr04,05.03.20,11:00:00,10128,20200305
wr04,05.03.20,11:05:00,10150,20200305
wr04,05.03.20,11:10:00,10187,20200305
wr04,05.03.20,11:15:00,10320,20200305
wr04,05.03.20,11:20:00,10345,20200305
wr04,05.03.20,11:25:00,10447,20200305
wr04,05.03.20,11:30:00,10426,20200305
wr04,05.03.20,11:35:00,10500,20200305
wr04,05.03.20,11:40:00,10489,20200305
wr04,05.03.20,11:45:00,10611,20200305
wr04,05.03.20,11:50:00,10604,20200305
wr04,05.03.20,11:55:00,10577,20200305
wr04,05.03.20,12:00:00,10581,20200305
wr04,05.03.20,12:05:00,10630,20200305
wr04,05.03.20,12:10:00,10598,20200305
wr04,05.03.20,12:15:00,10623,20200305
wr04,05.03.20,12:20:00,10634,20200305
wr04,05.03.20,12:25:00,10633,20200305
wr04,05.03.20,12:30:00,10539,20200305
wr04,05.03.20,12:35:00,10495,20200305
wr04,05.03.20,12:40:00,10380,20200305
wr04,05.03.20,12:45:00,10407,20200305
wr04,05.03.20,12:50:00,10334,20200305
wr04,05.03.20,12:55:00,10253,20200305
wr04,05.03.20,13:00:00,10111,20200305
wr04,05.03.20,13:05:00,9965,20200305
wr04,05.03.20,13:10:00,9872,20200305
wr04,05.03.20,13:15:00,9865,20200305
wr01,07.03.20,00:00:00,0,20200307
wr01,07.03.20,00:05:00,0,20200307
wr01,07.03.20,00:10:00,0,20200307
wr01,07.03.20,00:15:00,0,20200307
wr01,07.03.20,00:20:00,0,20200307
wr01,07.03.20,00:25:00,0,20200307
wr01,07.03.20,00:30:00,0,20200307
wr01,07.03.20,00:35:00,0,20200307
wr01,07.03.20,00:40:00,0,20200307
wr01,07.03.20,00:45:00,0,20200307
wr01,07.03.20,00:50:00,0,20200307
wr01,07.03.20,00:55:00,0,20200307
wr01,07.03.20,01:00:00,0,20200307
wr01,07.03.20,01:05:00,0,20200307
wr01,07.03.20,01:10:00,0,20200307
wr01,07.03.20,01:15:00,0,20200307
wr01,07.03.20,01:20:00,0,20200307
wr01,07.03.20,01:25:00,0,20200307
wr01,07.03.20,01:30:00,0,20200307
wr01,07.03.20,01:35:00,0,20200307
wr01,07.03.20,01:40:00,0,20200307
wr01,07.03.20,01:45:00,0,20200307
wr01,07.03.20,01:50:00,0,20200307
wr01,07.03.20,01:55:00,0,20200307
wr01,07.03.20,02:00:00,0,20200307
wr01,07.03.20,02:05:00,0,20200307
wr01,07.03.20,02:10:00,0,20200307
wr01,07.03.20,02:15:00,0,20200307
wr01,07.03.20,02:20:00,0,20200307
wr01,07.03.20,02:25:00,0,20200307
wr01,07.03.20,02:30:00,0,20200307
wr01,07.03.20,02:35:00,0,20200307
wr01,07.03.20,02:40:00,0,20200307
wr01,07.03.20,02:45:00,0,20200307
wr01,07.03.20,02:50:00,0,20200307
wr01,07.03.20,02:55:00,0,20200307
wr01,07.03.20,03:00:00,0,20200307
wr01,07.03.20,03:05:00,0,20200307
wr01,07.03.20,03:10:00,0,20200307
wr01,07.03.20,03:15:00,0,20200307
wr01,07.03.20,03:20:00,0,20200307
wr01,07.03.20,03:25:00,0,20200307
wr01,07.03.20,03:30:00,0,20200307
wr01,07.03.20,03:35:00,0,20200307
wr01,07.03.20,03:40:00,0,20200307
wr01,07.03.20,03:45:00,0,20200307
wr01,07.03.20,03:50:00,0,20200307
wr01,07.03.20,03:55:00,0,20200307
wr01,07.03.20,04:00:00,0,20200307
wr01,07.03.20,04:05:00,0,20200307
wr01,07.03.20,04:10:00,0,20200307
wr01,07.03.20,04:15:00,0,20200307
wr01,07.03.20,04:20:00,0,20200307
wr01,07.03.20,04:25:00,0,20200307
wr01,07.03.20,04:30:00,0,20200307
wr01,07.03.20,04:35:00,0,20200307
wr01,07.03.20,04:40:00,0,20200307
wr01,07.03.20,04:45:00,0,20200307
wr01,07.03.20,04:50:00,0,20200307
wr01,07.03.20,04:55:00,0,20200307
wr01,07.03.20,05:00:00,0,20200307
wr01,07.03.20,05:05:00,0,20200307
wr01,07.03.20,05:10:00,0,20200307
wr01,07.03.20,05:15:00,0,20200307
wr01,07.03.20,05:20:00,0,20200307
wr01,07.03.20,05:25:00,0,20200307
wr01,07.03.20,05:30:00,0,20200307
wr01,07.03.20,05:35:00,0,20200307
wr01,07.03.20,05:40:00,0,20200307
wr01,07.03.20,05:45:00,0,20200307
wr01,07.03.20,05:50:00,0,20200307
wr01,07.03.20,05:55:00,0,20200307
wr01,07.03.20,06:00:00,0,20200307
wr01,07.03.20,06:05:00,0,20200307
wr01,07.03.20,06:10:00,0,20200307
wr01,07.03.20,06:15:00,0,20200307
wr01,07.03.20,06:20:00,0,20200307
wr01,07.03.20,06:25:00,0,20200307
wr01,07.03.20,06:30:00,27,20200307
wr01,07.03.20,06:35:00,68,20200307
wr01,07.03.20,06:40:00,122,20200307
wr01,07.03.20,06:45:00,174,20200307
wr01,07.03.20,06:50:00,247,20200307
wr01,07.03.20,06:55:00,369,20200307
wr01,07.03.20,07:00:00,472,20200307
wr01,07.03.20,07:05:00,612,20200307
wr01,07.03.20,07:10:00,529,20200307
wr01,07.03.20,07:15:00,561,20200307
wr01,07.03.20,07:20:00,1008,20200307
wr01,07.03.20,07:25:00,978,20200307
wr01,07.03.20,07:30:00,1190,20200307
wr01,07.03.20,07:35:00,1567,20200307
wr01,07.03.20,07:40:00,2038,20200307
wr01,07.03.20,07:45:00,2267,20200307
wr01,07.03.20,07:50:00,2542,20200307
wr01,07.03.20,07:55:00,2790,20200307
wr01,07.03.20,08:00:00,3024,20200307
wr01,07.03.20,08:05:00,3264,20200307
wr01,07.03.20,08:10:00,3473,20200307
wr01,07.03.20,08:15:00,3697,20200307
wr01,07.03.20,08:20:00,3911,20200307
wr01,07.03.20,08:25:00,4175,20200307
wr01,07.03.20,08:30:00,4401,20200307
wr01,07.03.20,08:35:00,4651,20200307
wr01,07.03.20,08:40:00,4922,20200307
wr01,07.03.20,08:45:00,5139,20200307
wr01,07.03.20,08:50:00,5414,20200307
wr01,07.03.20,08:55:00,5568,20200307
wr01,07.03.20,09:00:00,6544,20200307
wr01,07.03.20,09:05:00,5527,20200307
wr01,07.03.20,09:10:00,4422,20200307
wr01,07.03.20,09:15:00,2975,20200307
wr01,07.03.20,09:20:00,3879,20200307
wr01,07.03.20,09:25:00,2431,20200307
wr01,07.03.20,09:30:00,2226,20200307
wr01,07.03.20,09:35:00,7303,20200307
wr01,07.03.20,09:40:00,7850,20200307
wr01,07.03.20,09:45:00,7999,20200307
wr01,07.03.20,09:50:00,8217,20200307
wr01,07.03.20,09:55:00,8450,20200307
wr01,07.03.20,10:00:00,8871,20200307
wr01,07.03.20,10:05:00,9093,20200307
wr01,07.03.20,10:10:00,9742,20200307
wr01,07.03.20,10:15:00,9269,20200307
wr01,07.03.20,10:20:00,7963,20200307
wr01,07.03.20,10:25:00,10610,20200307
wr01,07.03.20,10:30:00,4275,20200307
wr01,07.03.20,10:35:00,3281,20200307
wr01,07.03.20,10:40:00,2771,20200307
wr01,07.03.20,10:45:00,3004,20200307
wr01,07.03.20,10:50:00,4346,20200307
wr01,07.03.20,10:55:00,2818,20200307
wr01,07.03.20,11:00:00,3221,20200307
wr01,07.03.20,11:05:00,2906,20200307
wr01,07.03.20,11:10:00,1886,20200307
wr01,07.03.20,11:15:00,1363,20200307
wr01,07.03.20,11:20:00,1112,20200307
wr01,07.03.20,11:25:00,1114,20200307
wr01,07.03.20,11:30:00,804,20200307
wr01,07.03.20,11:35:00,702,20200307
wr01,07.03.20,11:40:00,690,20200307
wr01,07.03.20,11:45:00,448,20200307
wr01,07.03.20,11:50:00,421,20200307
wr01,07.03.20,11:55:00,261,20200307
wr01,07.03.20,12:00:00,845,20200307
wr01,07.03.20,12:05:00,1866,20200307
wr01,07.03.20,12:10:00,998,20200307
wr01,07.03.20,12:15:00,1432,20200307
wr01,07.03.20,12:20:00,1504,20200307
wr01,07.03.20,12:25:00,2807,20200307
wr01,07.03.20,12:30:00,2501,20200307
wr01,07.03.20,12:35:00,903,20200307
wr01,07.03.20,12:40:00,1545,20200307
wr01,07.03.20,12:45:00,1968,20200307
wr01,07.03.20,12:50:00,991,20200307
wr01,07.03.20,12:55:00,804,20200307
wr01,07.03.20,13:00:00,1259,20200307
wr01,07.03.20,13:05:00,2997,20200307
wr01,07.03.20,13:10:00,3994,20200307
wr01,07.03.20,13:15:00,3203,20200307
wr01,07.03.20,13:20:00,3404,20200307
wr01,07.03.20,13:25:00,3545,20200307
wr01,07.03.20,13:30:00,3208,20200307
wr01,07.03.20,13:35:00,4131,20200307
wr01,07.03.20,13:40:00,4532,20200307
wr01,07.03.20,13:45:00,3896,20200307
wr01,07.03.20,13:50:00,4855,20200307
wr01,07.03.20,13:55:00,4902,20200307
wr01,07.03.20,14:00:00,3524,20200307
wr01,07.03.20,14:05:00,1160,20200307
wr01,07.03.20,14:10:00,1006,20200307
wr01,07.03.20,14:15:00,1800,20200307
wr01,07.03.20,14:20:00,2918,20200307
wr01,07.03.20,14:25:00,3589,20200307
wr01,07.03.20,14:30:00,2362,20200307
wr01,07.03.20,14:35:00,2462,20200307
wr01,07.03.20,14:40:00,5591,20200307
wr01,07.03.20,14:45:00,4152,20200307
wr01,07.03.20,14:50:00,3805,20200307
wr01,07.03.20,14:55:00,4321,20200307
wr01,07.03.20,15:00:00,2671,20200307
wr01,07.03.20,15:05:00,1928,20200307
wr01,07.03.20,15:10:00,2492,20200307
wr01,07.03.20,15:15:00,2280,20200307
wr01,07.03.20,15:20:00,1780,20200307
wr01,07.03.20,15:25:00,1051,20200307
wr01,07.03.20,15:30:00,1003,20200307
wr01,07.03.20,15:35:00,2378,20200307
wr01,07.03.20,15:40:00,1855,20200307
wr01,07.03.20,15:45:00,1585,20200307
wr01,07.03.20,15:50:00,1925,20200307
wr01,07.03.20,15:55:00,1987,20200307
wr01,07.03.20,16:00:00,1595,20200307
wr01,07.03.20,16:05:00,1366,20200307
wr01,07.03.20,16:10:00,1351,20200307
wr01,07.03.20,16:15:00,1418,20200307
wr01,07.03.20,16:20:00,1305,20200307
wr01,07.03.20,16:25:00,1083,20200307
wr01,07.03.20,16:30:00,974,20200307
wr01,07.03.20,16:35:00,744,20200307
wr01,07.03.20,16:40:00,783,20200307
wr01,07.03.20,16:45:00,876,20200307
wr01,07.03.20,16:50:00,1045,20200307
wr01,07.03.20,16:55:00,949,20200307
wr01,07.03.20,17:00:00,572,20200307
wr01,07.03.20,17:05:00,789,20200307
wr01,07.03.20,17:10:00,474,20200307
wr01,07.03.20,17:15:00,210,20200307
wr01,07.03.20,17:20:00,134,20200307
wr01,07.03.20,17:25:00,178,20200307
wr01,07.03.20,17:30:00,119,20200307
wr01,07.03.20,17:35:00,54,20200307
wr01,07.03.20,17:40:00,37,20200307
wr01,07.03.20,17:45:00,13,20200307
wr01,07.03.20,17:50:00,0,20200307
wr01,07.03.20,17:55:00,0,20200307
wr01,07.03.20,18:00:00,0,20200307
wr01,07.03.20,18:05:00,0,20200307
wr01,07.03.20,18:10:00,0,20200307
wr01,07.03.20,18:15:00,0,20200307
wr01,07.03.20,18:20:00,0,20200307
wr01,07.03.20,18:25:00,0,20200307
wr01,07.03.20,18:30:00,0,20200307
wr01,07.03.20,18:35:00,0,20200307
wr01,07.03.20,18:40:00,0,20200307
wr01,07.03.20,18:45:00,0,20200307
wr01,07.03.20,18:50:00,0,20200307
wr01,07.03.20,18:55:00,0,20200307
wr01,07.03.20,19:00:00,0,20200307
wr01,07.03.20,19:05:00,0,20200307
wr01,07.03.20,19:10:00,0,20200307
wr01,07.03.20,19:15:00,0,20200307
wr01,07.03.20,19:20:00,0,20200307
wr01,07.03.20,19:25:00,0,20200307
wr01,07.03.20,19:30:00,0,20200307
wr01,07.03.20,19:35:00,0,20200307
wr01,07.03.20,19:40:00,0,20200307
wr01,07.03.20,19:45:00,0,20200307
wr01,07.03.20,19:50:00,0,20200307
wr01,07.03.20,19:55:00,0,20200307
wr01,07.03.20,20:00:00,0,20200307
wr01,07.03.20,20:05:00,0,20200307
wr01,07.03.20,20:10:00,0,20200307
wr01,07.03.20,20:15:00,0,20200307
wr01,07.03.20,20:20:00,0,20200307
wr01,07.03.20,20:25:00,0,20200307
wr01,07.03.20,20:30:00,0,20200307
wr01,07.03.20,20:35:00,0,20200307
wr01,07.03.20,20:40:00,0,20200307
wr01,07.03.20,20:45:00,0,20200307
